name	review	date_posted	star	review_id	latitude	longitude	url	alamat	website	scraped_time
Sonic Ice Blue	Sudah naksir model vf3 dari beberapa lalu, kebetulan ke dealer dekat rumah ,dilayani mbak veti..penjelasannya detail,dan apa adanya..akhir baru berani spk , lusa kemarin unit sudah sampai digarasi, makasih mbak vethi yg sudah sabar melayani …	setahun lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT25KTmFreEhiVUpCWW1aVlVHRlNaalJZYmw5cFZFRRAB	-6.261271	106.788706	https://www.google.com/maps/place/Vinfast+Radio+Dalam/data=!4m7!3m6!1s0x2e69f1e1d9588a4d:0x94543820ba3a7981!8m2!3d-6.2612713!4d106.788711!16s%2Fg%2F11vyrh111_!19sChIJTYpY2eHxaS4RgXk6uiA4VJQ?authuser=0&hl=id&rclk=1	Jl. Radio Dalam Raya No.47-49, RT.1/RW.15, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140		14/08/2026 10:50:07
Veriyanto Gunawan	Saya ambil mobilnya karena bagus designnya dan ternyata kualitasnya tidak kalah dengan brand² yang lebih dulu ada serta harga yang sangat ekonomis. Dan ternyata dapat bonus dengan pelayanan salesnya, saya dilayani pak Dhana yang sangat …	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnTUNncW9iT2h3RRAB	-6.261271	106.788706	https://www.google.com/maps/place/Vinfast+Radio+Dalam/data=!4m7!3m6!1s0x2e69f1e1d9588a4d:0x94543820ba3a7981!8m2!3d-6.2612713!4d106.788711!16s%2Fg%2F11vyrh111_!19sChIJTYpY2eHxaS4RgXk6uiA4VJQ?authuser=0&hl=id&rclk=1	Jl. Radio Dalam Raya No.47-49, RT.1/RW.15, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140		14/08/2026 10:50:07
Minuman Beralkohol	Pelayanan terjelek sekelas showroom mobil	5 bulan lalu	1 bintang	Ci9DQUlRQUNvZENodHljRjlvT2xWYVYwSlBaakZWWVhOTU9VRTFXREJpZFV4NmRtYxAB	-6.261271	106.788706	https://www.google.com/maps/place/Vinfast+Radio+Dalam/data=!4m7!3m6!1s0x2e69f1e1d9588a4d:0x94543820ba3a7981!8m2!3d-6.2612713!4d106.788711!16s%2Fg%2F11vyrh111_!19sChIJTYpY2eHxaS4RgXk6uiA4VJQ?authuser=0&hl=id&rclk=1	Jl. Radio Dalam Raya No.47-49, RT.1/RW.15, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140		14/08/2026 10:50:07
Kelvin A	Mobil Listrik paling terjangkau, Value for Money banget	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUN2NWJYdGR3EAE	-6.261271	106.788706	https://www.google.com/maps/place/Vinfast+Radio+Dalam/data=!4m7!3m6!1s0x2e69f1e1d9588a4d:0x94543820ba3a7981!8m2!3d-6.2612713!4d106.788711!16s%2Fg%2F11vyrh111_!19sChIJTYpY2eHxaS4RgXk6uiA4VJQ?authuser=0&hl=id&rclk=1	Jl. Radio Dalam Raya No.47-49, RT.1/RW.15, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140		14/08/2026 10:50:07
Hunting Mobil	Sudah membeli dan dilayani dengan sangat baik oleh Mas Dhana, kualitas mobil sangat bagus, dan pelayanan mas Dhana sangat profesional...terimakasih, semoga awet dan sukses	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSURmcWN5bDVRRRAB	-6.261271	106.788706	https://www.google.com/maps/place/Vinfast+Radio+Dalam/data=!4m7!3m6!1s0x2e69f1e1d9588a4d:0x94543820ba3a7981!8m2!3d-6.2612713!4d106.788711!16s%2Fg%2F11vyrh111_!19sChIJTYpY2eHxaS4RgXk6uiA4VJQ?authuser=0&hl=id&rclk=1	Jl. Radio Dalam Raya No.47-49, RT.1/RW.15, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140		14/08/2026 10:50:07
Apan Family	Tidak menyangka mobil vietnam sebagus dan sebaik ini, waktu itu beli dan dijelaskan dengan sangat baik oleh mas Dhana, terimakasih	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSURmcWJQQzhnRRAB	-6.261271	106.788706	https://www.google.com/maps/place/Vinfast+Radio+Dalam/data=!4m7!3m6!1s0x2e69f1e1d9588a4d:0x94543820ba3a7981!8m2!3d-6.2612713!4d106.788711!16s%2Fg%2F11vyrh111_!19sChIJTYpY2eHxaS4RgXk6uiA4VJQ?authuser=0&hl=id&rclk=1	Jl. Radio Dalam Raya No.47-49, RT.1/RW.15, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140		14/08/2026 10:50:07
Edwin Kustaryanto	"Terima Mba Vethi mobil sudah saya terima 19/6/25.
Sukses selalu Vinfast Radal."	setahun lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2psTWVXczBRbFZqYlVadlIzbEVNRlpUUm5Wbk5sRRAB	-6.261271	106.788706	https://www.google.com/maps/place/Vinfast+Radio+Dalam/data=!4m7!3m6!1s0x2e69f1e1d9588a4d:0x94543820ba3a7981!8m2!3d-6.2612713!4d106.788711!16s%2Fg%2F11vyrh111_!19sChIJTYpY2eHxaS4RgXk6uiA4VJQ?authuser=0&hl=id&rclk=1	Jl. Radio Dalam Raya No.47-49, RT.1/RW.15, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140		14/08/2026 10:50:07
Achyaruddin Achyaruddin	Pelayanan responsif, ramah dan pengiriman unit lebih cepat dari estimasi.... mantappp	setahun lalu	5 bintang	ChdDSUhNMG9nS0VPcXp6YWZ5M2FmYTRnRRAB	-6.261271	106.788706	https://www.google.com/maps/place/Vinfast+Radio+Dalam/data=!4m7!3m6!1s0x2e69f1e1d9588a4d:0x94543820ba3a7981!8m2!3d-6.2612713!4d106.788711!16s%2Fg%2F11vyrh111_!19sChIJTYpY2eHxaS4RgXk6uiA4VJQ?authuser=0&hl=id&rclk=1	Jl. Radio Dalam Raya No.47-49, RT.1/RW.15, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140		14/08/2026 10:50:07
Naswa Apan	Terimakasih pelayanan dan mobil sangat baik, terutama untuk Pak Dhana, tidak menyesal pakai mobil vinfast dan dilayani oleh Pak Dhana	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSURmcVlHR0h3EAE	-6.261271	106.788706	https://www.google.com/maps/place/Vinfast+Radio+Dalam/data=!4m7!3m6!1s0x2e69f1e1d9588a4d:0x94543820ba3a7981!8m2!3d-6.2612713!4d106.788711!16s%2Fg%2F11vyrh111_!19sChIJTYpY2eHxaS4RgXk6uiA4VJQ?authuser=0&hl=id&rclk=1	Jl. Radio Dalam Raya No.47-49, RT.1/RW.15, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140		14/08/2026 10:50:07
Kukuh KuRa	Charging station nya cuma 1 dan belum berfungsi	setahun lalu	1 bintang	ChdDSUhNMG9nS0VJQ0FnTUR3NHA2Mjh3RRAB	-6.261271	106.788706	https://www.google.com/maps/place/Vinfast+Radio+Dalam/data=!4m7!3m6!1s0x2e69f1e1d9588a4d:0x94543820ba3a7981!8m2!3d-6.2612713!4d106.788711!16s%2Fg%2F11vyrh111_!19sChIJTYpY2eHxaS4RgXk6uiA4VJQ?authuser=0&hl=id&rclk=1	Jl. Radio Dalam Raya No.47-49, RT.1/RW.15, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140		14/08/2026 10:50:07
risyad iskandar	Layanan mas dhana okee, semoga vinfast radal dan mas dhana banyak jualannya	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSURmcWZHX01REAE	-6.261271	106.788706	https://www.google.com/maps/place/Vinfast+Radio+Dalam/data=!4m7!3m6!1s0x2e69f1e1d9588a4d:0x94543820ba3a7981!8m2!3d-6.2612713!4d106.788711!16s%2Fg%2F11vyrh111_!19sChIJTYpY2eHxaS4RgXk6uiA4VJQ?authuser=0&hl=id&rclk=1	Jl. Radio Dalam Raya No.47-49, RT.1/RW.15, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140		14/08/2026 10:50:07
Rendy Utama	Dealernya bagus, bersih, sales nya juga ramah	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnTURBdWJDd0Z3EAE	-6.261271	106.788706	https://www.google.com/maps/place/Vinfast+Radio+Dalam/data=!4m7!3m6!1s0x2e69f1e1d9588a4d:0x94543820ba3a7981!8m2!3d-6.2612713!4d106.788711!16s%2Fg%2F11vyrh111_!19sChIJTYpY2eHxaS4RgXk6uiA4VJQ?authuser=0&hl=id&rclk=1	Jl. Radio Dalam Raya No.47-49, RT.1/RW.15, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140		14/08/2026 10:50:07
Yoga Arif Hidayat	Pelayanan buruk	3 bulan lalu	1 bintang	Ci9DQUlRQUNvZENodHljRjlvT21ZNU5HTmhhMWhMZDNsU2FFRllWalE1YUhSM1lWRRAB	-6.261271	106.788706	https://www.google.com/maps/place/Vinfast+Radio+Dalam/data=!4m7!3m6!1s0x2e69f1e1d9588a4d:0x94543820ba3a7981!8m2!3d-6.2612713!4d106.788711!16s%2Fg%2F11vyrh111_!19sChIJTYpY2eHxaS4RgXk6uiA4VJQ?authuser=0&hl=id&rclk=1	Jl. Radio Dalam Raya No.47-49, RT.1/RW.15, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140		14/08/2026 10:50:07
Hendri Ranisha	Saya yakin vinfast bisa bersaing dengan brand lain nya.gass PoooooL	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUNfdW9EM0VnEAE	-6.261271	106.788706	https://www.google.com/maps/place/Vinfast+Radio+Dalam/data=!4m7!3m6!1s0x2e69f1e1d9588a4d:0x94543820ba3a7981!8m2!3d-6.2612713!4d106.788711!16s%2Fg%2F11vyrh111_!19sChIJTYpY2eHxaS4RgXk6uiA4VJQ?authuser=0&hl=id&rclk=1	Jl. Radio Dalam Raya No.47-49, RT.1/RW.15, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140		14/08/2026 10:50:07
sad dark song	hati hati aja, dipikir2 lagi	setahun lalu	1 bintang	ChdDSUhNMG9nS0VOeTdvLWVKaGN2S3dBRRAB	-6.261271	106.788706	https://www.google.com/maps/place/Vinfast+Radio+Dalam/data=!4m7!3m6!1s0x2e69f1e1d9588a4d:0x94543820ba3a7981!8m2!3d-6.2612713!4d106.788711!16s%2Fg%2F11vyrh111_!19sChIJTYpY2eHxaS4RgXk6uiA4VJQ?authuser=0&hl=id&rclk=1	Jl. Radio Dalam Raya No.47-49, RT.1/RW.15, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140		14/08/2026 10:50:07
hairul saipullah	sales nya ramah dan pelayanan luar biasa	seminggu lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2xCdlZEbHBOR0U0Y2xwMGNrRnFXRVJ3VjNkcU5IYxAB	-6.261271	106.788706	https://www.google.com/maps/place/Vinfast+Radio+Dalam/data=!4m7!3m6!1s0x2e69f1e1d9588a4d:0x94543820ba3a7981!8m2!3d-6.2612713!4d106.788711!16s%2Fg%2F11vyrh111_!19sChIJTYpY2eHxaS4RgXk6uiA4VJQ?authuser=0&hl=id&rclk=1	Jl. Radio Dalam Raya No.47-49, RT.1/RW.15, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140		14/08/2026 10:50:07
Mèo Bill	Pelayanan bagus! Mobilnya sangat bagus.	5 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2kxTVMwcGlPV280YVVwNlJXdEdRa2N6TUdSVmJXYxAB	-6.261271	106.788706	https://www.google.com/maps/place/Vinfast+Radio+Dalam/data=!4m7!3m6!1s0x2e69f1e1d9588a4d:0x94543820ba3a7981!8m2!3d-6.2612713!4d106.788711!16s%2Fg%2F11vyrh111_!19sChIJTYpY2eHxaS4RgXk6uiA4VJQ?authuser=0&hl=id&rclk=1	Jl. Radio Dalam Raya No.47-49, RT.1/RW.15, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140		14/08/2026 10:50:07
Danh Khanh		2 tahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSURieGYzVHN3RRAB	-6.261271	106.788706	https://www.google.com/maps/place/Vinfast+Radio+Dalam/data=!4m7!3m6!1s0x2e69f1e1d9588a4d:0x94543820ba3a7981!8m2!3d-6.2612713!4d106.788711!16s%2Fg%2F11vyrh111_!19sChIJTYpY2eHxaS4RgXk6uiA4VJQ?authuser=0&hl=id&rclk=1	Jl. Radio Dalam Raya No.47-49, RT.1/RW.15, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140		14/08/2026 10:50:07
Farid Faturahman	pelayanan yang baik	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSURmbTdybXh3RRAB	-6.261271	106.788706	https://www.google.com/maps/place/Vinfast+Radio+Dalam/data=!4m7!3m6!1s0x2e69f1e1d9588a4d:0x94543820ba3a7981!8m2!3d-6.2612713!4d106.788711!16s%2Fg%2F11vyrh111_!19sChIJTYpY2eHxaS4RgXk6uiA4VJQ?authuser=0&hl=id&rclk=1	Jl. Radio Dalam Raya No.47-49, RT.1/RW.15, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140		14/08/2026 10:50:07
Rhaka Irwansyah	pelayanan yang baik	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSURmbTZyNU9BEAE	-6.261271	106.788706	https://www.google.com/maps/place/Vinfast+Radio+Dalam/data=!4m7!3m6!1s0x2e69f1e1d9588a4d:0x94543820ba3a7981!8m2!3d-6.2612713!4d106.788711!16s%2Fg%2F11vyrh111_!19sChIJTYpY2eHxaS4RgXk6uiA4VJQ?authuser=0&hl=id&rclk=1	Jl. Radio Dalam Raya No.47-49, RT.1/RW.15, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140		14/08/2026 10:50:07
trinhcuong1999		3 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT25WV01sSnBkMGRKYzBoa1ZITlpSSEpIUjJSTlRXYxAB	-6.261271	106.788706	https://www.google.com/maps/place/Vinfast+Radio+Dalam/data=!4m7!3m6!1s0x2e69f1e1d9588a4d:0x94543820ba3a7981!8m2!3d-6.2612713!4d106.788711!16s%2Fg%2F11vyrh111_!19sChIJTYpY2eHxaS4RgXk6uiA4VJQ?authuser=0&hl=id&rclk=1	Jl. Radio Dalam Raya No.47-49, RT.1/RW.15, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140		14/08/2026 10:50:07
Muhammad Iqbal Abdurrahman		7 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2pkNFRVUm1kbU5VTWs1cWNqQnNTV2xaU2xCNldWRRAB	-6.261271	106.788706	https://www.google.com/maps/place/Vinfast+Radio+Dalam/data=!4m7!3m6!1s0x2e69f1e1d9588a4d:0x94543820ba3a7981!8m2!3d-6.2612713!4d106.788711!16s%2Fg%2F11vyrh111_!19sChIJTYpY2eHxaS4RgXk6uiA4VJQ?authuser=0&hl=id&rclk=1	Jl. Radio Dalam Raya No.47-49, RT.1/RW.15, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140		14/08/2026 10:50:07
Annisa Susanti	Warna” mobilnya lucuu, terus sales nya juga pada ramah. Pokonya pelayanan besttt	7 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT25sZlJqSlJSblZ0ZWw4NE9HUnhURnBwYkRKYVZrRRAB	-7.026103	107.525711	https://www.google.com/maps/place/Vinfast+Soreang/data=!4m7!3m6!1s0x2e68ed0067320f11:0xb37ea502d1d7c614!8m2!3d-7.0261029!4d107.5257163!16s%2Fg%2F11wx43b38d!19sChIJEQ8yZwDtaC4RFMbX0QKlfrM?authuser=0&hl=id&rclk=1	XGFG+H74, Jl. Kopo Bihbul, Soreang, Kec. Soreang, Kabupaten Bandung, Jawa Barat 40912		14/08/2026 10:50:36
Dilla Aprilia	Pelananya sangat baik.	7 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT25oS1ZuWnNjVFpsZFZGR1NEa3plbkpqV1UxVlNtYxAB	-7.026103	107.525711	https://www.google.com/maps/place/Vinfast+Soreang/data=!4m7!3m6!1s0x2e68ed0067320f11:0xb37ea502d1d7c614!8m2!3d-7.0261029!4d107.5257163!16s%2Fg%2F11wx43b38d!19sChIJEQ8yZwDtaC4RFMbX0QKlfrM?authuser=0&hl=id&rclk=1	XGFG+H74, Jl. Kopo Bihbul, Soreang, Kec. Soreang, Kabupaten Bandung, Jawa Barat 40912		14/08/2026 10:50:36
Rahma Wati	Pokoknya pelayanan terbaikk	7 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2s5RFIwbDNjVE13WlVSd1pVWXRlSE5wUW1vd1ltYxAB	-7.026103	107.525711	https://www.google.com/maps/place/Vinfast+Soreang/data=!4m7!3m6!1s0x2e68ed0067320f11:0xb37ea502d1d7c614!8m2!3d-7.0261029!4d107.5257163!16s%2Fg%2F11wx43b38d!19sChIJEQ8yZwDtaC4RFMbX0QKlfrM?authuser=0&hl=id&rclk=1	XGFG+H74, Jl. Kopo Bihbul, Soreang, Kec. Soreang, Kabupaten Bandung, Jawa Barat 40912		14/08/2026 10:50:36
Dwiki Axel	Showroom bersih & sales-nya ramah-ramah..	8 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2xKSmNVMW1jR1J0ZURsemNqYzRXVmsyZUZFNFpVRRAB	-6.189712	106.735406	https://www.google.com/maps/place/VINFAST+PURI+INDAH/data=!4m7!3m6!1s0x2e69f7003e47063d:0x784fdf3f7631cf73!8m2!3d-6.189712!4d106.735411!16s%2Fg%2F11yrxx_56h!19sChIJPQZHPgD3aS4Rc88xdj_fT3g?authuser=0&hl=id&rclk=1	Puri Indah Auto Center, Jl. Puri Lkr. Luar No.31, RT.1, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610		14/08/2026 10:51:05
Endo Hutomo	Sales nya gk jelas .hilang tiba2 ..anehh!!!	3 minggu lalu	1 bintang	Ci9DQUlRQUNvZENodHljRjlvT2s1eVVHeFpkakJoZFhKdFoyRlBjbWxKTTJwalFsRRAB	-6.189712	106.735406	https://www.google.com/maps/place/VINFAST+PURI+INDAH/data=!4m7!3m6!1s0x2e69f7003e47063d:0x784fdf3f7631cf73!8m2!3d-6.189712!4d106.735411!16s%2Fg%2F11yrxx_56h!19sChIJPQZHPgD3aS4Rc88xdj_fT3g?authuser=0&hl=id&rclk=1	Puri Indah Auto Center, Jl. Puri Lkr. Luar No.31, RT.1, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610		14/08/2026 10:51:05
Yuliana Yuliana	Tamu datang ...tidak ada staff yang keluar. Staff hanya duduk2 ketawa2 di dalam ruangan yang pintu nya terbuka. Dan kita SDH say hallo. Tapi Tidak ada yg keluar. Staf2 yang payah	2 bulan lalu	1 bintang	Ci9DQUlRQUNvZENodHljRjlvT2pWcFpqQlBiblphYldwZkxXMTZlVE5PTmpSTlpIYxAB	-6.189712	106.735406	https://www.google.com/maps/place/VINFAST+PURI+INDAH/data=!4m7!3m6!1s0x2e69f7003e47063d:0x784fdf3f7631cf73!8m2!3d-6.189712!4d106.735411!16s%2Fg%2F11yrxx_56h!19sChIJPQZHPgD3aS4Rc88xdj_fT3g?authuser=0&hl=id&rclk=1	Puri Indah Auto Center, Jl. Puri Lkr. Luar No.31, RT.1, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610		14/08/2026 10:51:05
Ismi Rahmaalya	Showroom nya besar, bersih, sales-nya ramah, mobil display nya banyak, harga mobil nya murah dan terjangkau, top besstt	6 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT21neVpHeENSSFpvWkd3MVJTMXNZa1JxTTA1Q2QxRRAB	-6.189712	106.735406	https://www.google.com/maps/place/VINFAST+PURI+INDAH/data=!4m7!3m6!1s0x2e69f7003e47063d:0x784fdf3f7631cf73!8m2!3d-6.189712!4d106.735411!16s%2Fg%2F11yrxx_56h!19sChIJPQZHPgD3aS4Rc88xdj_fT3g?authuser=0&hl=id&rclk=1	Puri Indah Auto Center, Jl. Puri Lkr. Luar No.31, RT.1, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610		14/08/2026 10:51:05
Daniel Executive	Tempat nya Bagus, Salesnya sangat aktif komunikasi nya 👍 …	8 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2tkSk1IcG9aM1pzVjNVMVNrcEVPRTVpZDBsZlpHYxAB	-6.189712	106.735406	https://www.google.com/maps/place/VINFAST+PURI+INDAH/data=!4m7!3m6!1s0x2e69f7003e47063d:0x784fdf3f7631cf73!8m2!3d-6.189712!4d106.735411!16s%2Fg%2F11yrxx_56h!19sChIJPQZHPgD3aS4Rc88xdj_fT3g?authuser=0&hl=id&rclk=1	Puri Indah Auto Center, Jl. Puri Lkr. Luar No.31, RT.1, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610		14/08/2026 10:51:05
berkah harapan propertindo	Staff nya kurang peduli, tidak melayani konsumen yg datang utk tanya2	sebulan lalu	1 bintang	Ci9DQUlRQUNvZENodHljRjlvT2tGQ1RIVTNORWQ1VUUxTk1qSjFhMHhyUVZJM1dFRRAB	-6.189712	106.735406	https://www.google.com/maps/place/VINFAST+PURI+INDAH/data=!4m7!3m6!1s0x2e69f7003e47063d:0x784fdf3f7631cf73!8m2!3d-6.189712!4d106.735411!16s%2Fg%2F11yrxx_56h!19sChIJPQZHPgD3aS4Rc88xdj_fT3g?authuser=0&hl=id&rclk=1	Puri Indah Auto Center, Jl. Puri Lkr. Luar No.31, RT.1, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610		14/08/2026 10:51:05
Maestro Java Nira	menjanjikan buyback bisa jangka waktu tahunan, tapi baru 6 bulan saja sudah belibet. sampai harus menyuruh grid oto mengedit artikelnya. tadinya tertarik lihat harga dan model, tetapi lihat kasus dengan pak dewo kayaknya gak deg.. dari …	setahun lalu	1 bintang	Ci9DQUlRQUNvZENodHljRjlvT2tNNWNXUkJUMGxuUTNKV00yRlliRFphWkZNd1RuYxAB	-7.009017	110.435048	https://www.google.com/maps/place/Vinfast+Semarang/data=!4m7!3m6!1s0x2e708d000764b6db:0x2b3d91a586d62f0a!8m2!3d-7.0090168!4d110.4350538!16s%2Fg%2F11wplg224t!19sChIJ27ZkBwCNcC4RCi_WhqWRPSs?authuser=0&hl=id&rclk=1	Jl. Tentara Pelajar No.30, Jomblang, Kec. Candisari, Kota Semarang, Jawa Tengah 50256		14/08/2026 10:51:40
kerjaonline	Sudah Cukup untuk beli mobil listrik VINFAST vf 3 di Bengkel ini. Masak Pengecekan harus bayar 250.000 per jam. NOT MAKE SENSE BRO !	setahun lalu	1 bintang	Ci9DQUlRQUNvZENodHljRjlvT2kxbVgwUkpSVEEzWlVOVFRtbEpaVTlCUjBSRFZFRRAB	-7.009017	110.435048	https://www.google.com/maps/place/Vinfast+Semarang/data=!4m7!3m6!1s0x2e708d000764b6db:0x2b3d91a586d62f0a!8m2!3d-7.0090168!4d110.4350538!16s%2Fg%2F11wplg224t!19sChIJ27ZkBwCNcC4RCi_WhqWRPSs?authuser=0&hl=id&rclk=1	Jl. Tentara Pelajar No.30, Jomblang, Kec. Candisari, Kota Semarang, Jawa Tengah 50256		14/08/2026 10:51:40
Andrew Giovanni	Mustahil kita manusia yang diciptakan Tuhan bisa sempurna. Semoga kesalahan & kekurangan di masa lalu jadi pembelajaran utk pihak terkait bisa lebih baik di masa depan 🙏 …	setahun lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2tOaldFUkJabXRwZVRKNU4wVlZiMmhXYldaeFFsRRAB	-7.009017	110.435048	https://www.google.com/maps/place/Vinfast+Semarang/data=!4m7!3m6!1s0x2e708d000764b6db:0x2b3d91a586d62f0a!8m2!3d-7.0090168!4d110.4350538!16s%2Fg%2F11wplg224t!19sChIJ27ZkBwCNcC4RCi_WhqWRPSs?authuser=0&hl=id&rclk=1	Jl. Tentara Pelajar No.30, Jomblang, Kec. Candisari, Kota Semarang, Jawa Tengah 50256		14/08/2026 10:51:40
Ahmad Cholidi	Semoga banyak membantu banyak orang	sebulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT21Gc1RXaHdlV3MyWlMxc1JuaG9PVGcyTTB4RU1IYxAB	-7.009017	110.435048	https://www.google.com/maps/place/Vinfast+Semarang/data=!4m7!3m6!1s0x2e708d000764b6db:0x2b3d91a586d62f0a!8m2!3d-7.0090168!4d110.4350538!16s%2Fg%2F11wplg224t!19sChIJ27ZkBwCNcC4RCi_WhqWRPSs?authuser=0&hl=id&rclk=1	Jl. Tentara Pelajar No.30, Jomblang, Kec. Candisari, Kota Semarang, Jawa Tengah 50256		14/08/2026 10:51:40
martinus krisma	bantu selesaikan masalah vf3 pak Dewo!	setahun lalu	1 bintang	Ci9DQUlRQUNvZENodHljRjlvT21sb2QwMWxTRFZMVVhwc2FHOWZVR1JQYlZwSWMzYxAB	-7.009017	110.435048	https://www.google.com/maps/place/Vinfast+Semarang/data=!4m7!3m6!1s0x2e708d000764b6db:0x2b3d91a586d62f0a!8m2!3d-7.0090168!4d110.4350538!16s%2Fg%2F11wplg224t!19sChIJ27ZkBwCNcC4RCi_WhqWRPSs?authuser=0&hl=id&rclk=1	Jl. Tentara Pelajar No.30, Jomblang, Kec. Candisari, Kota Semarang, Jawa Tengah 50256		14/08/2026 10:51:40
nana Widya	Sales dan after salesnya 👍👍👍 …	10 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT21kMFFtcFZTR0V5UlhoNk5YSklSM3BMTXpWTFVtYxAB	-7.009017	110.435048	https://www.google.com/maps/place/Vinfast+Semarang/data=!4m7!3m6!1s0x2e708d000764b6db:0x2b3d91a586d62f0a!8m2!3d-7.0090168!4d110.4350538!16s%2Fg%2F11wplg224t!19sChIJ27ZkBwCNcC4RCi_WhqWRPSs?authuser=0&hl=id&rclk=1	Jl. Tentara Pelajar No.30, Jomblang, Kec. Candisari, Kota Semarang, Jawa Tengah 50256		14/08/2026 10:51:40
